# Renewables.ninja Weather (Point API) - 52.188, -2.028 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, temperature in ºC, precipitation in mm/h, snowfall in mm/h, snow_mass in kg/m², air_density in kg/m³, radiation_surface in W/m², radiation_toa in W/m², cloud_cover in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "temperature": "\u00baC", "precipitation": "mm/h", "snowfall": "mm/h", "snow_mass": "kg/m\u00b2", "air_density": "kg/m\u00b3", "radiation_surface": "W/m\u00b2", "radiation_toa": "W/m\u00b2", "cloud_cover": "fraction"}, "params": {"local_time": true, "header": true, "lat": "52.18848473848998", "lon": "-2.027585537311248", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019-06-14 12:00,2019-06-14 13:00,16.825,0.314,0,0,1.198,802.704,1148.671,0.379
2019-06-14 13:00,2019-06-14 14:00,17.199,0.355,0,0,1.196,725.956,1105.348,0.485
2019-06-14 14:00,2019-06-14 15:00,17.012,0.332,0,0,1.195,571.095,1014.652,0.481
2019-06-14 15:00,2019-06-14 16:00,16.707,0.247,0,0,1.195,492.502,882.833,0.245
2019-06-14 16:00,2019-06-14 17:00,16.388,0.145,0,0,1.196,420.602,718.987,0.250
2019-06-14 17:00,2019-06-14 18:00,15.765,0.079,0,0,1.197,259.697,534.019,0.296
2019-06-14 18:00,2019-06-14 19:00,14.967,0.038,0,0,1.200,172.981,340.772,0.113
2019-06-14 19:00,2019-06-14 20:00,13.277,0.014,0,0,1.203,68.949,152.365,0.080
2019-06-14 20:00,2019-06-14 21:00,11.195,0.005,0,0,1.208,3.073,11.896,0.095
2019-06-14 21:00,2019-06-14 22:00,10.497,0.003,0,0,1.214,0,0,0.053
2019-06-14 22:00,2019-06-14 23:00,9.800,0.005,0,0,1.219,0,0,0.051
2019-06-14 23:00,2019-06-15 00:00,9.197,0.013,0,0,1.223,0,0,0.101
2019-06-15 00:00,2019-06-15 01:00,8.770,0.016,0,0,1.225,0,0,0.150
2019-06-15 01:00,2019-06-15 02:00,8.513,0.018,0,0,1.226,0,0,0.185
2019-06-15 02:00,2019-06-15 03:00,8.386,0.019,0,0,1.226,0,0,0.206
2019-06-15 03:00,2019-06-15 04:00,8.359,0.020,0,0,1.227,0.195,1.105,0.215
2019-06-15 04:00,2019-06-15 05:00,8.819,0.025,0,0,1.226,40.107,104.271,0.254
2019-06-15 05:00,2019-06-15 06:00,10.110,0.028,0,0,1.223,148.348,289.227,0.327
2019-06-15 06:00,2019-06-15 07:00,11.891,0.025,0,0,1.216,290.372,482.426,0.476
2019-06-15 07:00,2019-06-15 08:00,13.296,0.060,0,0,1.211,387.589,670.896,0.663
2019-06-15 08:00,2019-06-15 09:00,14.186,0.080,0,0,1.208,467.517,841.659,0.720
2019-06-15 09:00,2019-06-15 10:00,14.838,0.119,0,0,1.207,542.192,983.078,0.712
2019-06-15 10:00,2019-06-15 11:00,15.186,0.290,0,0,1.205,532.810,1085.761,0.684
2019-06-15 11:00,2019-06-15 12:00,15.376,0.409,0,0,1.204,475.912,1142.182,0.633
2019-06-15 12:00,2019-06-15 13:00,15.657,0.368,0,0,1.203,471.135,1149.171,0.532
2019-06-15 13:00,2019-06-15 14:00,16.125,0.253,0,0,1.201,545.816,1105.848,0.392
2019-06-15 14:00,2019-06-15 15:00,16.269,0.160,0,0,1.201,519.015,1015.152,0.359
2019-06-15 15:00,2019-06-15 16:00,16.060,0.142,0,0,1.201,449.604,883.333,0.430
2019-06-15 16:00,2019-06-15 17:00,15.520,0.138,0,0,1.202,336.398,719.487,0.403
2019-06-15 17:00,2019-06-15 18:00,14.898,0.091,0,0,1.204,266.137,534.746,0.268
2019-06-15 18:00,2019-06-15 19:00,14.016,0.057,0,0,1.207,163.660,341.570,0.157
2019-06-15 19:00,2019-06-15 20:00,12.211,0.016,0,0,1.210,67.367,153.235,0.098
2019-06-15 20:00,2019-06-15 21:00,9.971,0.004,0,0,1.213,3.220,12.249,0.077
2019-06-15 21:00,2019-06-15 22:00,9.160,0.001,0,0,1.217,0,0,0.058
2019-06-15 22:00,2019-06-15 23:00,8.618,0.001,0,0,1.221,0,0,0.064
2019-06-15 23:00,2019-06-16 00:00,8.128,0.001,0,0,1.224,0,0,0.073
2019-06-16 00:00,2019-06-16 01:00,7.662,0.004,0,0,1.227,0,0,0.072
2019-06-16 01:00,2019-06-16 02:00,7.284,0.017,0,0,1.229,0,0,0.164
2019-06-16 02:00,2019-06-16 03:00,7.267,0.053,0,0,1.230,0,0,0.169
2019-06-16 03:00,2019-06-16 04:00,7.615,0.075,0,0,1.230,0.217,1.202,0.249
2019-06-16 04:00,2019-06-16 05:00,8.564,0.075,0,0,1.230,38.361,105.124,0.643
2019-06-16 05:00,2019-06-16 06:00,9.874,0.050,0,0,1.228,118.557,289.977,0.888
2019-06-16 06:00,2019-06-16 07:00,11.523,0.049,0,0,1.222,252.126,483.051,0.914
2019-06-16 07:00,2019-06-16 08:00,13.264,0.095,0,0,1.215,374.160,671.419,0.934
2019-06-16 08:00,2019-06-16 09:00,14.675,0.162,0,0,1.210,506.588,842.159,0.918
2019-06-16 09:00,2019-06-16 10:00,15.808,0.142,0,0,1.206,649.865,983.555,0.782
2019-06-16 10:00,2019-06-16 11:00,16.784,0.162,0,0,1.203,756.219,1086.025,0.654
2019-06-16 11:00,2019-06-16 12:00,17.614,0.194,0,0,1.200,795.050,1142.560,0.561
2019-06-16 12:00,2019-06-16 13:00,18.295,0.195,0,0,1.197,804.780,1149.549,0.615
2019-06-16 13:00,2019-06-16 14:00,18.721,0.178,0,0,1.195,782.452,1106.225,0.403
2019-06-16 14:00,2019-06-16 15:00,18.825,0.197,0,0,1.194,725.185,1015.402,0.256
2019-06-16 15:00,2019-06-16 16:00,18.420,0.188,0,0,1.194,575.477,883.810,0.548
2019-06-16 16:00,2019-06-16 17:00,17.671,0.128,0,0,1.196,394.387,719.987,0.803
2019-06-16 17:00,2019-06-16 18:00,16.819,0.141,0,0,1.198,245.740,535.246,0.817
2019-06-16 18:00,2019-06-16 19:00,15.693,0.148,0,0,1.202,107.460,342.214,0.703
2019-06-16 19:00,2019-06-16 20:00,14.530,0.089,0,0,1.206,40.950,153.955,0.592
2019-06-16 20:00,2019-06-16 21:00,13.380,0.035,0,0,1.211,2.269,12.555,0.421
2019-06-16 21:00,2019-06-16 22:00,12.456,0.016,0,0,1.216,0,0,0.240
2019-06-16 22:00,2019-06-16 23:00,11.842,0.015,0,0,1.219,0,0,0.161
2019-06-16 23:00,2019-06-17 00:00,11.494,0.022,0,0,1.220,0,0,0.175
2019-06-17 00:00,2019-06-17 01:00,11.318,0.026,0,0,1.221,0,0,0.195
2019-06-17 01:00,2019-06-17 02:00,11.183,0.027,0,0,1.221,0,0,0.196
2019-06-17 02:00,2019-06-17 03:00,11.034,0.030,0,0,1.222,0,0,0.206
2019-06-17 03:00,2019-06-17 04:00,10.853,0.030,0,0,1.222,0.220,1.291,0.189
2019-06-17 04:00,2019-06-17 05:00,11.040,0.027,0,0,1.223,40.342,105.834,0.177
2019-06-17 05:00,2019-06-17 06:00,11.986,0.023,0,0,1.221,150.072,290.613,0.178
2019-06-17 06:00,2019-06-17 07:00,13.398,0.019,0,0,1.217,286.816,483.657,0.144
2019-06-17 07:00,2019-06-17 08:00,14.827,0.020,0,0,1.212,440.372,671.896,0.078
2019-06-17 08:00,2019-06-17 09:00,16.231,0.034,0,0,1.207,592.485,842.409,0.075
2019-06-17 09:00,2019-06-17 10:00,17.357,0.071,0,0,1.203,705.381,983.828,0.071
2019-06-17 10:00,2019-06-17 11:00,18.194,0.094,0,0,1.200,790.328,1086.261,0.069
2019-06-17 11:00,2019-06-17 12:00,18.925,0.107,0,0,1.197,841.488,1142.825,0.055
2019-06-17 12:00,2019-06-17 13:00,19.568,0.091,0,0,1.194,859.719,1149.671,0.058
2019-06-17 13:00,2019-06-17 14:00,19.884,0.074,0,0,1.192,796.047,1106.348,0.093
2019-06-17 14:00,2019-06-17 15:00,19.797,0.065,0,0,1.191,701.222,1015.652,0.191
2019-06-17 15:00,2019-06-17 16:00,19.180,0.054,0,0,1.192,500.676,884.083,0.284
2019-06-17 16:00,2019-06-17 17:00,18.606,0.034,0,0,1.194,421.903,720.370,0.180
2019-06-17 17:00,2019-06-17 18:00,17.852,0.022,0,0,1.196,291.210,535.746,0.424
2019-06-17 18:00,2019-06-17 19:00,16.729,0.024,0,0,1.199,118.913,342.714,0.524
2019-06-17 19:00,2019-06-17 20:00,15.405,0.028,0,0,1.202,42.149,154.580,0.479
2019-06-17 20:00,2019-06-17 21:00,13.813,0.024,0,0,1.207,2.515,12.813,0.488
2019-06-17 21:00,2019-06-17 22:00,12.825,0.016,0,0,1.211,0,0,0.679
2019-06-17 22:00,2019-06-17 23:00,12.227,0.008,0,0,1.214,0,0,0.886
2019-06-17 23:00,2019-06-18 00:00,11.786,0.006,0,0,1.216,0,0,0.953
2019-06-18 00:00,2019-06-18 01:00,11.308,0.009,0,0,1.218,0,0,0.967
2019-06-18 01:00,2019-06-18 02:00,10.912,0.010,0,0,1.219,0,0,0.961
2019-06-18 02:00,2019-06-18 03:00,10.595,0.011,0,0,1.220,0,0,0.982
2019-06-18 03:00,2019-06-18 04:00,10.349,0.010,0,0,1.220,0.154,1.372,0.987
2019-06-18 04:00,2019-06-18 05:00,10.613,0.009,0,0,1.220,20.824,106.427,0.978
2019-06-18 05:00,2019-06-18 06:00,11.760,0.007,0,0,1.220,70.089,291.113,0.984
2019-06-18 06:00,2019-06-18 07:00,12.643,0.002,0,0,1.218,142.325,484.051,0.984
2019-06-18 07:00,2019-06-18 08:00,13.890,0.001,0,0,1.214,243.450,672.169,0.927
2019-06-18 08:00,2019-06-18 09:00,15.153,0.001,0,0,1.210,380.479,842.777,0.804
2019-06-18 09:00,2019-06-18 10:00,16.280,0.002,0,0,1.206,481.634,984.078,0.835
2019-06-18 10:00,2019-06-18 11:00,17.079,0.007,0,0,1.203,506.959,1086.449,0.894
2019-06-18 11:00,2019-06-18 12:00,17.785,0.055,0,0,1.199,547.094,1143.060,0.895
2019-06-18 12:00,2019-06-18 13:00,18.240,0.211,0,0,1.197,550.502,1149.671,0.925
2019-06-18 13:00,2019-06-18 14:00,17.913,0.523,0,0,1.196,409.429,1106.348,0.951
2019-06-18 14:00,2019-06-18 15:00,17.129,0.735,0,0,1.198,256.781,1015.902,0.989
2019-06-18 15:00,2019-06-18 16:00,16.359,0.806,0,0,1.200,159.517,884.333,0.993
2019-06-18 16:00,2019-06-18 17:00,15.722,0.799,0,0,1.201,104.475,720.620,0.993
2019-06-18 17:00,2019-06-18 18:00,15.238,0.677,0,0,1.203,79.262,536.019,0.990
2019-06-18 18:00,2019-06-18 19:00,14.826,0.354,0,0,1.204,63.047,343.195,0.982
2019-06-18 19:00,2019-06-18 20:00,14.233,0.110,0,0,1.204,33.666,155.080,0.925
2019-06-18 20:00,2019-06-18 21:00,13.162,0.039,0,0,1.205,2.732,13.024,0.820
2019-06-18 21:00,2019-06-18 22:00,12.534,0.017,0,0,1.206,0,0,0.649
2019-06-18 22:00,2019-06-18 23:00,12.030,0.011,0,0,1.207,0,0,0.506
2019-06-18 23:00,2019-06-19 00:00,11.610,0.009,0,0,1.207,0,0,0.526
2019-06-19 00:00,2019-06-19 01:00,11.346,0.009,0,0,1.208,0,0,0.717
2019-06-19 01:00,2019-06-19 02:00,11.093,0.017,0,0,1.208,0,0,0.678
2019-06-19 02:00,2019-06-19 03:00,10.709,0.024,0,0,1.209,0,0,0.768
2019-06-19 03:00,2019-06-19 04:00,10.350,0.040,0,0,1.210,0.214,1.435,0.837
2019-06-19 04:00,2019-06-19 05:00,10.564,0.073,0,0,1.210,27.792,106.881,0.843
2019-06-19 05:00,2019-06-19 06:00,11.993,0.089,0,0,1.211,86.952,291.488,0.940
2019-06-19 06:00,2019-06-19 07:00,12.761,0.032,0,0,1.209,155.586,484.407,0.976
2019-06-19 07:00,2019-06-19 08:00,13.929,0.016,0,0,1.205,248.891,672.419,0.936
2019-06-19 08:00,2019-06-19 09:00,15.182,0.035,0,0,1.201,391.293,842.909,0.757
2019-06-19 09:00,2019-06-19 10:00,16.393,0.089,0,0,1.197,522.837,984.187,0.610
2019-06-19 10:00,2019-06-19 11:00,17.033,0.178,0,0,1.195,482.390,1086.525,0.718
2019-06-19 11:00,2019-06-19 12:00,17.298,0.246,0,0,1.193,459.570,1143.060,0.794
2019-06-19 12:00,2019-06-19 13:00,17.329,0.247,0,0,1.192,387.037,1150.049,0.867
2019-06-19 13:00,2019-06-19 14:00,17.296,0.201,0,0,1.192,339.339,1106.725,0.883
2019-06-19 14:00,2019-06-19 15:00,17.378,0.155,0,0,1.191,337.998,1016.091,0.875
2019-06-19 15:00,2019-06-19 16:00,17.363,0.089,0,0,1.191,280.352,884.560,0.840
2019-06-19 16:00,2019-06-19 17:00,17.327,0.048,0,0,1.190,253.727,720.870,0.696
2019-06-19 17:00,2019-06-19 18:00,17.173,0.030,0,0,1.190,201.061,536.269,0.529
2019-06-19 18:00,2019-06-19 19:00,16.647,0.021,0,0,1.191,128.039,343.464,0.464
2019-06-19 19:00,2019-06-19 20:00,15.268,0.006,0,0,1.193,47.678,155.446,0.442
2019-06-19 20:00,2019-06-19 21:00,13.582,0.011,0,0,1.195,2.522,13.181,0.336
2019-06-19 21:00,2019-06-19 22:00,12.525,0.005,0,0,1.199,0,0,0.288
2019-06-19 22:00,2019-06-19 23:00,11.917,0.002,0,0,1.205,0,0,0.316
2019-06-19 23:00,2019-06-20 00:00,11.085,0.005,0,0,1.212,0,0,0.206
2019-06-20 00:00,2019-06-20 01:00,9.852,0.003,0,0,1.218,0,0,0.089
2019-06-20 01:00,2019-06-20 02:00,8.709,0.008,0,0,1.222,0,0,0.082
2019-06-20 02:00,2019-06-20 03:00,8.225,0.012,0,0,1.224,0,0,0.148
2019-06-20 03:00,2019-06-20 04:00,8.038,0.014,0,0,1.224,0.307,1.481,0.197
2019-06-20 04:00,2019-06-20 05:00,8.919,0.017,0,0,1.224,45.052,107.212,0.220
2019-06-20 05:00,2019-06-20 06:00,10.637,0.015,0,0,1.222,161.399,291.738,0.219
2019-06-20 06:00,2019-06-20 07:00,12.293,0.024,0,0,1.217,310.731,484.551,0.256
2019-06-20 07:00,2019-06-20 08:00,13.645,0.058,0,0,1.213,461.951,672.669,0.158
2019-06-20 08:00,2019-06-20 09:00,14.650,0.073,0,0,1.210,599.055,843.098,0.081
2019-06-20 09:00,2019-06-20 10:00,15.490,0.048,0,0,1.208,701.119,984.187,0.137
2019-06-20 10:00,2019-06-20 11:00,16.259,0.036,0,0,1.206,765.296,1086.525,0.226
2019-06-20 11:00,2019-06-20 12:00,16.704,0.061,0,0,1.204,772.281,1143.060,0.351
2019-06-20 12:00,2019-06-20 13:00,16.867,0.095,0,0,1.204,755.612,1150.049,0.398
2019-06-20 13:00,2019-06-20 14:00,16.948,0.076,0,0,1.203,728.896,1106.725,0.254
2019-06-20 14:00,2019-06-20 15:00,16.978,0.035,0,0,1.203,693.446,1016.091,0.147
2019-06-20 15:00,2019-06-20 16:00,16.787,0.011,0,0,1.203,596.571,884.583,0.169
2019-06-20 16:00,2019-06-20 17:00,16.408,0.004,0,0,1.203,475.139,720.987,0.100
2019-06-20 17:00,2019-06-20 18:00,15.874,0.001,0,0,1.204,357.597,536.496,0.049
2019-06-20 18:00,2019-06-20 19:00,14.954,0,0,0,1.206,208.191,343.695,0.032
2019-06-20 19:00,2019-06-20 20:00,13.000,0,0,0,1.209,77.536,155.672,0.028
2019-06-20 20:00,2019-06-20 21:00,10.621,0,0,0,1.214,3.978,13.285,0.026
2019-06-20 21:00,2019-06-20 22:00,9.759,0,0,0,1.219,0,0,0.020
2019-06-20 22:00,2019-06-20 23:00,9.083,0,0,0,1.224,0,0,0.019
2019-06-20 23:00,2019-06-21 00:00,8.332,0,0,0,1.228,0,0,0.017
2019-06-21 00:00,2019-06-21 01:00,7.681,0.001,0,0,1.231,0,0,0.031
2019-06-21 01:00,2019-06-21 02:00,7.253,0.003,0,0,1.232,0,0,0.069
2019-06-21 02:00,2019-06-21 03:00,7.050,0.007,0,0,1.233,0,0,0.128
2019-06-21 03:00,2019-06-21 04:00,6.993,0.010,0,0,1.234,0.281,1.509,0.176
2019-06-21 04:00,2019-06-21 05:00,7.909,0.011,0,0,1.235,41.782,107.413,0.195
2019-06-21 05:00,2019-06-21 06:00,9.835,0.005,0,0,1.234,152.329,291.863,0.093
2019-06-21 06:00,2019-06-21 07:00,11.853,0.002,0,0,1.228,320.326,484.676,0.029
2019-06-21 07:00,2019-06-21 08:00,13.892,0.003,0,0,1.221,478.369,672.669,0.036
2019-06-21 08:00,2019-06-21 09:00,15.121,0.001,0,0,1.218,616.723,843.098,0.045
2019-06-21 09:00,2019-06-21 10:00,16.075,0,0,0,1.215,732.976,984.187,0.040
2019-06-21 10:00,2019-06-21 11:00,16.962,0,0,0,1.212,834.354,1086.525,0.023
2019-06-21 11:00,2019-06-21 12:00,17.719,0,0,0,1.210,897.902,1143.060,0.010
2019-06-21 12:00,2019-06-21 13:00,18.313,0,0,0,1.207,907.678,1149.813,0.007
2019-06-21 13:00,2019-06-21 14:00,18.723,0,0,0,1.205,866.707,1106.348,0.016
2019-06-21 14:00,2019-06-21 15:00,18.897,0,0,0,1.204,776.913,1016.091,0.046
2019-06-21 15:00,2019-06-21 16:00,18.835,0,0,0,1.203,655.190,884.583,0.041
2019-06-21 16:00,2019-06-21 17:00,18.598,0,0,0,1.203,526.289,720.987,0.054
2019-06-21 17:00,2019-06-21 18:00,18.099,0,0,0,1.203,358.605,536.519,0.178
2019-06-21 18:00,2019-06-21 19:00,17.322,0,0,0,1.204,173.127,343.714,0.345
2019-06-21 19:00,2019-06-21 20:00,15.706,0,0,0,1.206,59.244,155.768,0.409
2019-06-21 20:00,2019-06-21 21:00,13.735,0,0,0,1.209,3.075,13.334,0.331
2019-06-21 21:00,2019-06-21 22:00,12.500,0,0,0,1.213,0,0,0.293
2019-06-21 22:00,2019-06-21 23:00,11.700,0,0,0,1.217,0,0,0.341
2019-06-21 23:00,2019-06-22 00:00,11.084,0,0,0,1.220,0,0,0.583
2019-06-22 00:00,2019-06-22 01:00,10.615,0,0,0,1.224,0,0,0.884
2019-06-22 01:00,2019-06-22 02:00,10.114,0,0,0,1.226,0,0,0.917
2019-06-22 02:00,2019-06-22 03:00,9.572,0,0,0,1.228,0,0,0.642
2019-06-22 03:00,2019-06-22 04:00,9.047,0,0,0,1.230,0.336,1.520,0.161
2019-06-22 04:00,2019-06-22 05:00,9.368,0,0,0,1.231,48.695,107.475,0.005
2019-06-22 05:00,2019-06-22 06:00,11.182,0,0,0,1.231,175.596,291.899,0.008
2019-06-22 06:00,2019-06-22 07:00,12.832,0,0,0,1.228,331.498,484.676,0.057
2019-06-22 07:00,2019-06-22 08:00,15.604,0,0,0,1.217,491.912,672.669,0.220
2019-06-22 08:00,2019-06-22 09:00,17.118,0,0,0,1.212,637.408,843.027,0.501
2019-06-22 09:00,2019-06-22 10:00,18.257,0,0,0,1.208,759.364,984.149,0.631
2019-06-22 10:00,2019-06-22 11:00,19.149,0,0,0,1.204,820.628,1086.449,0.878
2019-06-22 11:00,2019-06-22 12:00,19.692,0,0,0,1.201,787.755,1143.060,0.934
2019-06-22 12:00,2019-06-22 13:00,20.050,0,0,0,1.199,732.051,1149.671,0.735
2019-06-22 13:00,2019-06-22 14:00,20.589,0,0,0,1.196,779.397,1106.348,0.395
2019-06-22 14:00,2019-06-22 15:00,20.983,0,0,0,1.194,758.313,1015.902,0.665
2019-06-22 15:00,2019-06-22 16:00,21.043,0,0,0,1.191,654.981,884.522,0.925
2019-06-22 16:00,2019-06-22 17:00,20.767,0,0,0,1.190,518.193,720.870,0.945
2019-06-22 17:00,2019-06-22 18:00,20.170,0,0,0,1.190,346.231,536.496,0.949
2019-06-22 18:00,2019-06-22 19:00,18.856,0,0,0,1.192,165.230,343.714,0.949
2019-06-22 19:00,2019-06-22 20:00,16.679,0,0,0,1.195,55.048,155.758,0.946
2019-06-22 20:00,2019-06-22 21:00,14.685,0,0,0,1.200,3.232,13.330,0.947
2019-06-22 21:00,2019-06-22 22:00,13.879,0,0,0,1.207,0,0,0.946
2019-06-22 22:00,2019-06-22 23:00,13.294,0,0,0,1.212,0,0,0.962
2019-06-22 23:00,2019-06-23 00:00,12.598,0,0,0,1.217,0,0,0.982
2019-06-23 00:00,2019-06-23 01:00,11.826,0,0,0,1.222,0,0,0.972
2019-06-23 01:00,2019-06-23 02:00,10.831,0,0,0,1.226,0,0,0.959
2019-06-23 02:00,2019-06-23 03:00,10.256,0,0,0,1.229,0,0,0.954
2019-06-23 03:00,2019-06-23 04:00,9.861,0,0,0,1.232,0.244,1.514,0.953
2019-06-23 04:00,2019-06-23 05:00,9.738,0.001,0,0,1.235,23.314,107.413,0.954
2019-06-23 05:00,2019-06-23 06:00,10.181,0,0,0,1.234,66.334,291.863,0.956
2019-06-23 06:00,2019-06-23 07:00,11.206,0,0,0,1.230,147.267,484.551,0.965
2019-06-23 07:00,2019-06-23 08:00,13.281,0,0,0,1.222,277.047,672.537,0.970
2019-06-23 08:00,2019-06-23 09:00,15.772,0,0,0,1.212,449.815,842.909,0.928
2019-06-23 09:00,2019-06-23 10:00,17.972,0.002,0,0,1.202,519.131,983.937,0.887
2019-06-23 10:00,2019-06-23 11:00,19.473,0.009,0,0,1.195,507.100,1086.307,0.924
2019-06-23 11:00,2019-06-23 12:00,20.404,0.038,0,0,1.190,496.347,1142.606,0.975
2019-06-23 12:00,2019-06-23 13:00,20.514,0.203,0,0,1.187,392.446,1149.549,0.984
2019-06-23 13:00,2019-06-23 14:00,19.781,0.382,0,0,1.188,234.411,1106.302,0.988
2019-06-23 14:00,2019-06-23 15:00,19.059,0.351,0,0,1.189,164.431,1015.723,0.980
2019-06-23 15:00,2019-06-23 16:00,19.006,0.314,0,0,1.189,201.631,884.333,0.950
2019-06-23 16:00,2019-06-23 17:00,19.015,0.434,0,0,1.188,193.642,720.737,0.970
2019-06-23 17:00,2019-06-23 18:00,18.538,0.375,0,0,1.189,113.184,536.269,0.984
2019-06-23 18:00,2019-06-23 19:00,17.957,0.110,0,0,1.191,76.582,343.570,0.980
2019-06-23 19:00,2019-06-23 20:00,17.188,0.085,0,0,1.193,27.669,155.610,0.979
2019-06-23 20:00,2019-06-23 21:00,16.456,0.120,0,0,1.197,1.060,13.273,0.982
2019-06-23 21:00,2019-06-23 22:00,15.910,0.135,0,0,1.200,0,0,0.988
2019-06-23 22:00,2019-06-23 23:00,15.516,0.111,0,0,1.201,0,0,0.990
2019-06-23 23:00,2019-06-24 00:00,15.225,0.070,0,0,1.202,0,0,0.986
2019-06-24 00:00,2019-06-24 01:00,14.848,0.034,0,0,1.202,0,0,0.901
2019-06-24 01:00,2019-06-24 02:00,14.151,0.013,0,0,1.203,0,0,0.819
2019-06-24 02:00,2019-06-24 03:00,13.799,0.008,0,0,1.204,0,0,0.907
2019-06-24 03:00,2019-06-24 04:00,13.428,0.007,0,0,1.204,0.215,1.489,0.928
2019-06-24 04:00,2019-06-24 05:00,13.566,0.005,0,0,1.204,18.841,107.216,0.931
2019-06-24 05:00,2019-06-24 06:00,14.556,0.003,0,0,1.204,55.906,291.613,0.956
2019-06-24 06:00,2019-06-24 07:00,15.412,0.004,0,0,1.203,109.205,484.371,0.976
2019-06-24 07:00,2019-06-24 08:00,16.208,0.005,0,0,1.202,167.580,672.287,0.979
2019-06-24 08:00,2019-06-24 09:00,17.459,0.004,0,0,1.197,204.952,842.659,0.977
2019-06-24 09:00,2019-06-24 10:00,18.513,0.003,0,0,1.193,268.755,983.710,0.978
2019-06-24 10:00,2019-06-24 11:00,19.256,0.004,0,0,1.191,280.813,1086.025,0.979
2019-06-24 11:00,2019-06-24 12:00,19.965,0.006,0,0,1.188,327.466,1142.560,0.977
2019-06-24 12:00,2019-06-24 13:00,20.966,0.011,0,0,1.185,476.058,1149.171,0.936
2019-06-24 13:00,2019-06-24 14:00,22.122,0.014,0,0,1.182,623.345,1105.848,0.879
2019-06-24 14:00,2019-06-24 15:00,22.793,0.008,0,0,1.179,605.489,1015.473,0.900
2019-06-24 15:00,2019-06-24 16:00,22.963,0.003,0,0,1.177,496.064,884.083,0.904
2019-06-24 16:00,2019-06-24 17:00,22.818,0.002,0,0,1.177,383.997,720.487,0.919
2019-06-24 17:00,2019-06-24 18:00,22.309,0.001,0,0,1.177,233.875,536.019,0.920
2019-06-24 18:00,2019-06-24 19:00,21.370,0.006,0,0,1.179,113.396,343.308,0.910
2019-06-24 19:00,2019-06-24 20:00,19.908,0.006,0,0,1.181,32.625,155.330,0.945
2019-06-24 20:00,2019-06-24 21:00,18.737,0.044,0,0,1.184,1.585,13.163,0.971
2019-06-24 21:00,2019-06-24 22:00,17.787,0.129,0,0,1.187,0,0,0.899
2019-06-24 22:00,2019-06-24 23:00,16.960,0.061,0,0,1.190,0,0,0.930
2019-06-24 23:00,2019-06-25 00:00,16.420,0.023,0,0,1.193,0,0,0.964
2019-06-25 00:00,2019-06-25 01:00,15.963,0.055,0,0,1.196,0,0,0.958
2019-06-25 01:00,2019-06-25 02:00,15.706,0.467,0,0,1.199,0,0,0.956
2019-06-25 02:00,2019-06-25 03:00,15.269,0.823,0,0,1.201,0,0,0.946
2019-06-25 03:00,2019-06-25 04:00,14.838,0.911,0,0,1.203,0.025,1.448,0.952
2019-06-25 04:00,2019-06-25 05:00,14.910,0.990,0,0,1.205,11.081,106.896,0.966
2019-06-25 05:00,2019-06-25 06:00,15.518,0.868,0,0,1.206,63.956,291.305,0.896
2019-06-25 06:00,2019-06-25 07:00,16.312,0.758,0,0,1.204,178.332,484.051,0.598
2019-06-25 07:00,2019-06-25 08:00,17.504,0.857,0,0,1.200,270.395,672.037,0.658
2019-06-25 08:00,2019-06-25 09:00,18.362,0.861,0,0,1.197,284.284,842.348,0.726
2019-06-25 09:00,2019-06-25 10:00,18.732,0.825,0,0,1.196,301.139,983.437,0.727
2019-06-25 10:00,2019-06-25 11:00,19.036,0.760,0,0,1.196,344.943,1085.761,0.692
2019-06-25 11:00,2019-06-25 12:00,19.436,0.586,0,0,1.195,392.841,1142.106,0.641
2019-06-25 12:00,2019-06-25 13:00,19.894,0.441,0,0,1.194,449.218,1149.049,0.558
2019-06-25 13:00,2019-06-25 14:00,20.369,0.354,0,0,1.193,502.130,1105.725,0.486
2019-06-25 14:00,2019-06-25 15:00,20.677,0.319,0,0,1.192,496.488,1015.152,0.509
2019-06-25 15:00,2019-06-25 16:00,20.637,0.258,0,0,1.191,432.692,883.655,0.740
2019-06-25 16:00,2019-06-25 17:00,20.209,0.190,0,0,1.192,310.007,720.120,0.903
2019-06-25 17:00,2019-06-25 18:00,19.468,0.137,0,0,1.195,191.461,535.746,0.897
2019-06-25 18:00,2019-06-25 19:00,18.533,0.020,0,0,1.199,110.738,342.933,0.888
2019-06-25 19:00,2019-06-25 20:00,17.395,0.033,0,0,1.203,40.349,154.928,0.850
2019-06-25 20:00,2019-06-25 21:00,16.107,0.053,0,0,1.208,2.419,12.996,0.665
2019-06-25 21:00,2019-06-25 22:00,15.545,0.034,0,0,1.211,0,0,0.715
2019-06-25 22:00,2019-06-25 23:00,15.269,0.027,0,0,1.214,0,0,0.943
